objectID,title,culture,period,accessionYear,primaryImageSmall,dimensions
48948,The Sixteen Luohans,China,Ming dynasty,1986,https://images.metmuseum.org/CRDImages/as/web-large/DP153754.jpg,"Image: 12 5/8 x 163 9/16 in. (32.1 x 415.4 cm)
Overall with mounting: 13 1/4 x 398 1/16 in. (33.7 x 1011.1 cm)"
63225,"Old Trees by Li Cheng (919–967), as interpreted by Kuncan (1612–1673), from the Mustard Seed Garden Manual of Painting",China,unknown,1924,https://images.metmuseum.org/CRDImages/as/web-large/CP28.jpg,9 5/8 x 11 13/16 in. (24.4 x 30 cm)
40081,Wang Xizhi watching geese,China,Yuan dynasty,1973,https://images.metmuseum.org/CRDImages/as/web-large/DP273822.jpg,"Image: 9 1/8 x 36 1/2 in. (23.2 x 92.7 cm)
Overall with mounting: 11 x 418 13/16 in. (27.9 x 1063.8 cm)"
62892,"Panel with dragon, phoenix, and peonies",China,Ming dynasty,1932,https://images.metmuseum.org/CRDImages/as/web-large/RT653.jpg,Overall: 14 1/2 x 23 3/4 in. (36.8 x 60.3 cm)
53609,Daoist Robe,China,Ming dynasty,1943,https://images.metmuseum.org/CRDImages/as/web-large/DT4777.jpg,Overall: 54 3/4 x 65 3/4 in. (139.1 x 167 cm)
689627,9616,China,unknown,2015,,Image: 66 1/8 × 57 1/16 in. (168 × 145 cm)
41482,Folding Fan with Fishing Net Decoration,China,Ming dynasty,1988,https://images.metmuseum.org/CRDImages/as/web-large/1988_212.JPG,11 7/8 × 9 1/2 × 1/2 in. (30.2 × 24.1 × 1.3 cm)
53123,Scholar's rock,China,Qing dynasty,2009,https://images.metmuseum.org/CRDImages/as/web-large/DT208238.jpg,Overall (with base): H. 18 3/8 in. (46.7 cm); W. 12 7/8 in. (32.7 cm); D. 6 5/8 in. (16.8 cm)
39632,Seated luohan with a servant,China,Qing dynasty,1921,https://images.metmuseum.org/CRDImages/as/web-large/DP275508.jpg,H. 9 in. (22.9 cm); W. 7 3/4 in. (19.7 cm)
44294,"Table screen, converted to a wall panel",China,Qing dynasty,1995,https://images.metmuseum.org/CRDImages/as/web-large/DT3939.jpg,11 3/8 x 15 3/4 in. (28.9 x 40 cm)
39878,Bottle for incense tools (from a set),China,Ming dynasty,2015,https://images.metmuseum.org/CRDImages/as/web-large/DP353629.jpg,H. 3 7/8 in. (9.8 cm)
65363,Square with Fantastic Animal,China,Ming dynasty,1932,https://images.metmuseum.org/CRDImages/as/web-large/DP-14761-001.jpg,Overall: 6 x 6 1/2 in. (15.2 x 16.5 cm)
60922,Box with a scholar and chrysanthemums,China,Qing dynasty,1913,https://images.metmuseum.org/CRDImages/as/web-large/13_100_146_O1.JPG,H. 2 1/8 in. (5.4  cm); W. 5 3/8 in. (13.7 cm); L. 5 3/8 in. (13.7 cm)
49462,Man on a Bridge,China,Qing dynasty,1986,https://images.metmuseum.org/CRDImages/as/web-large/1986_267_50.JPG,"Image: 37 in. × 24 1/4 in. (94 × 61.6 cm)
Overall with mounting: 80 × 29 3/4 in. (203.2 × 75.6 cm)
Overall with knobs: 80 × 32 7/8 in. (203.2 × 83.5 cm)"
49650,Viewing Antiquities at the Studio of Humility,China,unknown,1986,,11 1/16 x 13 1/4 in. (28.1 x 33.7 cm)
45677,The Immortal Lü Dongbin Appearing over the Yueyang Pavilion,China,Ming dynasty,1947,https://images.metmuseum.org/CRDImages/as/web-large/DP153541.jpg,Image: 8 5/8 x 7 3/8 in. (21.9 x 18.7 cm)
51042,The Immortal Magu with a Deer,China,unknown,1934,,H. 15 1/2 in. (39.4 cm); W. 5 in. (12.7 cm); D. 4 in. (10.2 cm)
65137,Festival badge with five-clawed dragon surrounded by chrysanthemums,China,Ming dynasty,1946,https://images.metmuseum.org/CRDImages/as/web-large/SC185628.jpg,Diam. 12 in. (30.5 cm)
49643,Sketches of Shatian,China,unknown,1986,,22 x 16 1/4 in. (55.9 x 41.3 cm)
35988,Figure standing in a grove of trees,China,Ming dynasty,1913,https://images.metmuseum.org/CRDImages/as/web-large/DP153843.jpg,7 7/32 x 21 7/8 in. (18.4 x 55.6 cm)
51564,Sea and Sky at Sunrise,China,Ming dynasty,1929,https://images.metmuseum.org/CRDImages/as/web-large/DP201158_CRD.jpg,20 1/4 x 83 1/4 in. (51.4 x 211.5 cm)
56187,Buddhist column,China,Qing dynasty,1902,https://images.metmuseum.org/CRDImages/as/web-large/18699.jpg,H. 17 3/4 in. (45.1 cm); Diam. 3 in. (7.6 cm); Diam. of top (lotus blossom): 5 in. (12.7 cm); Diam. of base pedestal: 5 in. (12.7 cm)
42051,Milking,China,unknown,1986,,"Image: 20 × 19 7/8 in. (50.8 × 50.5 cm)
Overall with mounting: 66 × 26 in. (167.6 × 66 cm)
Overall with knobs: 66 × 29 3/4 in. (167.6 × 75.6 cm)"
73673,Wine container (Hu),China,Han dynasty,2007,https://images.metmuseum.org/CRDImages/as/web-large/DP148407.jpg,H. 12 in. (30.5 cm); Diam. 6 1/2 in. (16.5 cm); Diam. of rim: 1 7/8 in. (4.8 cm); Diam. of foot: 4 1/2 in. (11.4 cm)
40439,Shakyamuni coming down from the mountains,China,Yuan dynasty,1987,https://images.metmuseum.org/CRDImages/as/web-large/DP235490.jpg,"Image: 38 x 19 1/4 in. (96.5 x 48.9 cm)
Overall with mounting: 78 x 24 5/8 in. (198.1 x 62.5 cm)
Overall with knobs: 78 x 26 5/8 in. (198.1 x 67.6 cm)"
41965,"Plaque with dragon, pheasant, quail, and other birds amidst bamboo and plum blossom",China,Qing dynasty,1963,https://images.metmuseum.org/CRDImages/as/web-large/DP240419.jpg,H. 6 1/8 in. (15.6 cm); W. 21 1/4 in. (54 cm); D. 7/8 in. (2.2cm)
49471,Meditation in a Cave,China,Qing dynasty,1986,https://images.metmuseum.org/CRDImages/as/web-large/DT8383.jpg,44 7/8 x 15 3/8 in. (114.0 x 39.1 cm)
49688,"Orchid, Chrysanthemum, and Rock",China,unknown,1986,,7 1/2 x 22 3/4 in. (19.1 x 57.8 cm)
36194,Scholar on the Bridge,China,Qing dynasty,1986,,6 3/8 x 19 5/8 in. (16.2 x 49.8 cm)
36205,Hezhang Peak,China,unknown,1986,,7 11/16 x 21 1/4 in. (19.5 x 54 cm)
40018,Ink Tablet with Thousand-Year Fungus Motif,China,unknown,1930,https://images.metmuseum.org/CRDImages/as/web-large/30_76_196_sf.jpg,Diam. 4 1/2 in. (11.4 cm)
56355,Wardrobe,China,Ming dynasty,1951,https://images.metmuseum.org/CRDImages/as/web-large/DP205481.jpg,H. 112 1/2 in. (285.8 cm); W. 62 3/8 in. (158.4 cm); D. 32 1/2 in. (82.6 cm)
56356,Wardrobe,China,Ming dynasty,1951,https://images.metmuseum.org/CRDImages/as/web-large/DP205480.jpg,H. 112 1/2 in. (285.8 cm); W. 62 3/8 in. (158.4 cm); D. 32 1/2 in. (82.6 cm)
44293,Brush holder with two brushes,China,Qing dynasty,1902,https://images.metmuseum.org/CRDImages/as/web-large/DP272523.jpg,"Brush holder: H. 6 in. (15.3 cm); Diam. 6 3/4 in. (17.2 cm)
Brush (each): L. 12 1/8 in. (30.8 cm)"
42058,Brush holder with gathering at the Orchid Pavilion,China,Qing dynasty,1902,https://images.metmuseum.org/CRDImages/as/web-large/DP-14153-001.jpg,H. 8 in. (20.3 cm); Diam. 8 11/16 in. (22 cm)
39936,Finches and bamboo,China,Northern Song dynasty (960–1127),1981,https://images.metmuseum.org/CRDImages/as/web-large/DP151504_CRD.jpg,"Image: 13 1/4 × 21 13/16 in. (33.7 × 55.4 cm)
Overall with mounting: 13 3/4 in. × 27 ft. 6 5/16 in. (34.9 × 839 cm)"
61762,Scholar's rock,China,Qing dynasty,1984,https://images.metmuseum.org/CRDImages/as/web-large/LC-1984_495_2ab-001.jpg,H. ca. 10 in. (25.4 cm); H. (inc. base) 12 5/8 in. (32.1 cm); W. (inc. base) 5 1/2 in. (14 cm)
40003,Travelers in a Wintry Forest,China,Song dynasty,1972,https://images.metmuseum.org/CRDImages/as/web-large/DP154079.jpg,"Image: 63 3/4 × 39 1/2 in. (161.9 × 100.3 cm)
Overall with mounting: 10 ft. 3 1/2 in. × 49 in. (313.7 × 124.5 cm)
Overall with knobs: 10 ft. 3 1/2 in. × 53 3/8 in. (313.7 × 135.6 cm)"
36354,Sunset over the Plateaux of Southern Shaanxi,China,unknown,1986,,"Image: 32 in. × 20 3/4 in. (81.3 × 52.7 cm)
Overall with mounting: 79 × 26 1/4 in. (200.7 × 66.7 cm)
Overall with knobs: 79 × 30 1/8 in. (200.7 × 76.5 cm)"
73163,Mountains Clearing after Rain,China,unknown,2005,,Image: 36 1/2 x 16 7/8 in. (92.7 x 42.9 cm)
49769,Jietai Temple,China,unknown,1986,,"Image: 12 1/4 x 46 1/2 in. (31.1 x 118.1 cm)
Overall with mounting: 14 1/4 x 331 in. (36.2 x 840.7 cm)"
49631,"Spring River, Level Distance, after Jiang Shen",China,Republic period,1989,,7 1/8 x 20 1/2 in. (18.1 x 52.1 cm)
63201,Leaf  from the Mustard Seed Garden Manual of Painting (Jieziyuan huazhuan),China,Qing dynasty,1924,https://images.metmuseum.org/CRDImages/as/web-large/CP8.jpg,9 5/8 x 11 13/16 in. (24.4 x 30 cm)
63196,Leaf  from the Mustard Seed Garden Manual of Painting (Jieziyuan huazhuan),China,Qing dynasty,1924,https://images.metmuseum.org/CRDImages/as/web-large/CP7.jpg,9 5/8 x 11 13/16 in. (24.4 x 30 cm)
51524,Buddhist luohans crossing the sea to the palace of the dragon king,China,Ming dynasty,1918,https://images.metmuseum.org/CRDImages/as/web-large/DP166191_CRD.jpg,11 3/8 × 58 in. (28.9 × 147.3 cm)
51685,Waves in the moonlight,China,Southern Song,1947,https://images.metmuseum.org/CRDImages/as/web-large/DP153551.jpg,8 3/4 x 8 13/16 in. (22.2 x 22.4 cm)
676366,The Yellow Mountains (Huangshan),China,unknown,2014,,54 7/8 × 26 1/4 in. (139.4 × 66.7 cm)
35970,Song of the Lute,China,Ming dynasty,1913,https://images.metmuseum.org/CRDImages/as/web-large/DP-16368-003.jpg,Image: 55 5/8 x 18 1/8 in. (141.3 x 46 cm)
818424,"Baoshi Hill in the Ancient Style, No. 1",China,unknown,2018,,"Image (each): 9 7/16 × 17 1/2 in. (24 × 44.5 cm)
Sheet (each): 13 3/4 × 20 1/16 in. (35 × 51 cm)
Album closed: 13 3/4 x 20 1/8 in. (34.9 x 51.1 cm)"
749116,Portrait of Shaoyu in the guise of Liu Ling,China,Qing dynasty,2017,https://images.metmuseum.org/CRDImages/as/web-large/DP-16244-005_crd.jpg,"Image: 14 3/8 × 61 3/4 in. (36.5 × 156.8 cm)
Overall with mounting: 17 1/4 in. × 21 ft. 11 1/2 in. (43.8 × 669.3 cm)
Overall with knobs: 17 1/4 × 18 3/8 in. (43.8 × 46.7 cm)"
53124,Scholar's rock,China,Qing dynasty,2011,,H. 6 in. (15.2 cm); W. 12 3/8 in. (31.5 cm); D. 7 1/16 in. (18 cm)
46105,"Vase with ""One Hundred Deer"" Motif",China,Qing dynasty,1917,https://images.metmuseum.org/CRDImages/as/web-large/17_120_195_O1.jpg,H. 18 in. (45.7 cm); W. 14 in. (35.6 cm); Diam. of rim: 6 1/2 in. (16.5 cm); Diam. of foot: 9 1/2 in. (24.1 cm)
36052,Conversation in a cave,China,Southern Song,1947,https://images.metmuseum.org/CRDImages/as/web-large/DP153499.jpg,"Image: 9 3/4 × 9 15/16 in. (24.8 × 25.2 cm)
Mat: 15 1/2 × 15 1/2 in. (39.4 × 39.4 cm)"
40093,The Immortal Lü Dongbin Appearing over the Yueyang Pavilion,China,unknown,1917,https://images.metmuseum.org/CRDImages/as/web-large/DP153513_CRD.jpg,"Image: 9 3/8 × 9 7/8 in. (23.8 × 25.1 cm)
Mat: 15 × 15 in. (38.1 × 38.1 cm)"
689628,0404,China,unknown,2015,,Image: 23 13/16 × 55 5/16 in. (60.5 × 140.5 cm)
36015,Cockatoo,China,Qing dynasty,1913,https://images.metmuseum.org/CRDImages/as/web-large/13_220_31_O.jpg,37 1/16 x 17 3/16 in. (94.1 x 43.7 cm)
60512,Rank Badge with Wild Goose,China,Qing dynasty,1930,https://images.metmuseum.org/CRDImages/as/web-large/DP-14767-001.jpg,Overall: 9 1/2 x 9 1/2 in. (24.1 x 24.1 cm)
44073,Rank badge with two phoenixes,China,Ming dynasty,1936,https://images.metmuseum.org/CRDImages/as/web-large/DT4774.jpg,"Overall: 13 3/4 x 13 3/4 in. (34.9 x 34.9 cm)
Mount: 17 1/2 x 18 in. (44.5 x 45.7 cm)"
36383,Camels,China,unknown,1986,,12 x 13 1/2 in. (30.5 x 34.3 cm)
41192,Crows and Bare Trees in Winter,China,Yuan dynasty,1982,https://images.metmuseum.org/CRDImages/as/web-large/DP153531.jpg,Overall with mounting: 16 3/8 x 14 11/16 in. (41.6 x 37.3 cm)
40262,Box with Scenes of a Departure,China,Ming dynasty,2015,https://images.metmuseum.org/CRDImages/as/web-large/DP704117.jpg,H. 3 3/4 in. (9.5 cm); Diam. 9 1/8 in. (23.2 cm)
772744,Reading by the Window near a Pine Tree,China,unknown,2019,,Image: 19 × 13 in. (48.3 × 33 cm)
49474,The Peach and Plum Garden,China,Qing dynasty,1986,https://images.metmuseum.org/CRDImages/as/web-large/DP161447.jpg,7 x 21 3/8 in. (17.8 x 54.3 cm)
39540,Two eagles,China,Qing dynasty,2014,https://images.metmuseum.org/CRDImages/as/web-large/DP-19468-002.jpg,"Image: 73 3/4 x 35 1/2 in. (187.3 x 90.2 cm)
Overall with mounting: 122 3/4 x 42 1/2 in. (311.8 x 108 cm)
Overall with knobs: 122 3/4 x 46 1/2 in. (311.8 x 118.1 cm)"
40107,Quatrain on Snow-covered West Lake,China,Song dynasty,1989,https://images.metmuseum.org/CRDImages/as/web-large/DP153486.jpg,"Image: 9 7/8 × 9 7/8 in. (25.1 × 25.1 cm)
Mat: 15 1/2 × 14 1/2 in. (39.4 × 36.8 cm)"
65385,Palaces of the Immortals,China,Qing dynasty,2003,https://images.metmuseum.org/CRDImages/as/web-large/DP104399.jpg,"Image: 6 1/4 x 18 1/2 in. (15.9 x 47 cm)
Sheet: 15 × 24 1/2 in. (38.1 × 62.2 cm)"
72997,Landscapes,China,unknown,2005,,Overall: 21 1/4 x 14 3/16 in. (54 x 36 cm)
42049,Mountain Rain is Coming,China,unknown,1986,,"Image: 55 3/4 × 32 1/4 in. (141.6 × 81.9 cm)
Overall with mounting: 93 3/4 × 38 1/2 in. (238.1 × 97.8 cm)
Overall with knobs: 93 3/4 × 41 3/4 in. (238.1 × 106 cm)"
73299,Ten Thousand Miles along the Yellow River,China,Qing dynasty,2006,https://images.metmuseum.org/CRDImages/as/web-large/DP163345_crd.jpg,"Image: 30 11/16 in. × 42 ft. 1 7/8 in. (78 × 1285 cm)
Overall with mounting: 32 7/8 in. × 42 ft. 1 7/8 in. (83.5 × 1285 cm)"
40096,Polestar Deity Kui Xing,China,Ming dynasty,1998,https://images.metmuseum.org/CRDImages/as/web-large/DP158748.jpg,H. 9 1/2 in. (24 cm)
41777,Ink Tablet with Black Stag Motif,China,unknown,1930,https://images.metmuseum.org/CRDImages/as/web-large/30_76_198_79233.jpg,H. 4 3/8 in. (11.1 cm); W. 4 1/4 in. (10.8 cm)
61763,Scholar's rock,China,Qing dynasty,1984,https://images.metmuseum.org/CRDImages/as/web-large/LC-1984_495_3ab-001.jpg,H. ( inc. base) 7 1/4 in. (18.4 cm); W. 10 3/4 in. (27.3 cm); D. 6 3/8 in. (16.2 cm)
49172,Bamboo in wind and rain,China,Qing dynasty,1984,https://images.metmuseum.org/CRDImages/as/web-large/DP-14071-003.jpg,"Image: 87 3/4 in. × 30 in. (222.9 × 76.2 cm)
Overall with mounting: 11 ft. 1/4 in. × 37 3/8 in. (335.9 × 94.9 cm)
Overall with knobs: 11 ft. 1/4 in. × 41 in. (335.9 × 104.1 cm)"
44638,Viewing plum blossoms by moonlight,China,Southern Song,1986,https://images.metmuseum.org/CRDImages/as/web-large/DP160432.jpg,Image: 9 7/8 × 10 1/2 in. (25.1 × 26.7 cm)
68285,Two Pheasants on a Rock,China,Qing dynasty,1913,https://images.metmuseum.org/CRDImages/as/web-large/DP109318.jpg,Overall: 38 1/2 x 24 1/2 in. (97.8 x 62.2 cm)
70610,Panel with cranes over an immortal land,China,Qing dynasty,1977,https://images.metmuseum.org/CRDImages/as/web-large/DP-14150-027.jpg,41 1/2 x 72 3/4 in. (105.41 x 184.79 cm)
41966,"Plaque with dragon, pheasant, quail, and other birds amidst bamboo and plum blossom",China,Qing dynasty,1963,https://images.metmuseum.org/CRDImages/as/web-large/DP240474.jpg,H. 6 1/8 in. (15.6 cm); W. 21 1/2 in. (54.6 cm); D. 7/8 in. (2.2 cm)
823598,Incense burner with floral pattern,China,unknown,2019,https://images.metmuseum.org/CRDImages/as/web-large/DP-18403-013.jpg,H. 3 1/8 in. (7.9 cm); W. incl. handles 7 1/4 in. (18.4 cm); Diam. 5 5/8 in. (14.3 cm); Diam. of foot 4 3/8 in. (11.1 cm)
49641,Dwelling in the Xixia Mountains,China,unknown,1986,,"47 1/2 × 23 3/4 in. (120.7 × 60.3 cm)
Overall with mounting: 81 1/4 × 27 3/4 in. (206.4 × 70.5 cm)
Overall with knobs: 81 1/4 × 31 5/8 in. (206.4 × 80.3 cm)"
49731,Cloudy Mountains,China,unknown,1986,,7 7/8 x 21 5/8 in. (20.0 x 54.9 cm)
49734,Pine Cliff and Waterfall,China,unknown,1986,,75 x 26 in. (190.5 x 66 cm)
51250,Embroidered Panel with Daoist Magician,China,Ming dynasty,1947,https://images.metmuseum.org/CRDImages/as/web-large/SC53237.jpg,"Framed: 68 3/4 x 26 in. (174.6 x 66 cm)
Overall: 49 1/4 x 15in. (125.1 x 38.1cm)
Mount: 26 x 68 3/4 in. (66 x 174.6 cm)"
49467,Cat and Butterfly,China,Qing dynasty,1986,https://images.metmuseum.org/CRDImages/as/web-large/DT8382.jpg,"Image: 52 3/4 × 25 3/4 in. (134 × 65.4 cm)
Overall with mounting: 86 1/4 × 31 3/4 in. (219.1 × 80.6 cm)
Overall with knobs: 86 1/4 in. × 35 5/8 in. (219.1 × 90.5 cm)"
45669,Rustic retreat among fishermen,China,Ming dynasty,1981,https://images.metmuseum.org/CRDImages/as/web-large/DP-17819-002.jpg,"Image: 35 15/16 x 16 1/2 in. (91.3 x 41.9 cm)
Overall with mounting: 79 1/2 x 21 5/16 in. (201.9 x 54.1 cm)
Overall with knobs: 79 1/2 x 23 1/8 in. (201.9 x 58.7 cm)"
44566,"Cranes, Pine Tree, and Lichen",China,Qing dynasty,1988,https://images.metmuseum.org/CRDImages/as/web-large/DT371469.jpg,"Image: 57 3/4 x 14 3/4 in. (146.7 x 37.5 cm)
Overall with mounting: 95 1/4 x 21 5/8 in. (241.9 x 54.9 cm)
Overall with knobs: 95 1/4 x 23 3/4 in. (241.9 x 60.3 cm)"
40180,Quatrain by Meng Haoran,China,Song dynasty,1989,https://images.metmuseum.org/CRDImages/as/web-large/DP153487.jpg,Image: 9 × 9 5/8 in. (22.9 × 24.4 cm)
40303,Six Horses,China,unknown,1989,https://images.metmuseum.org/CRDImages/as/web-large/DP215062_CRD.jpg,"Image: 18 3/16 × 66 1/4 in. (46.2 × 168.3 cm)
Overall with mounting: 18 9/16 in. × 21 ft. 2 3/4 in. (47.1 × 647.1 cm)"
36203,Cultivating Longevity,China,unknown,1986,,50 x 11 3/4 in. (127 x 29.8 cm)
62744,Red Orchid,China,unknown,2017,,5 5/16 x 16 15/16 in. (13.5 x 43 cm)
39483,Weighing Books,China,Ming dynasty,1997,https://images.metmuseum.org/CRDImages/as/web-large/DP157066.jpg,"Image: 48 3/8 x 28 in. (122.9 x 71.1 cm)
Overall with mounting: 103 x 34 1/8 in. (261.6 x 86.7 cm)         
Overall with knobs: 103 x 38 3/8 in. (261.6 x 97.5 cm)"
64888,Calligraphy,China,unknown,2017,,5 5/16 x 16 15/16 in. (13.5 x 43 cm)
42105,Stately Pines on Mount Hua,China,unknown,1986,,"Image: 53 1/2 × 27 1/4 in. (135.9 × 69.2 cm)
Overall with mounting: 87 1/4 × 34 in. (221.6 × 86.4 cm)
Overall with knobs: 87 1/4 × 38 in. (221.6 × 96.5 cm)"
39545,Liu Chen and Ruan Zhao Entering the Tiantai Mountains,China,Yuan dynasty,2005,https://images.metmuseum.org/CRDImages/as/web-large/DP213950_CRD.jpg,Image: 8 7/8 in. x 18 ft. 5 in. (22.5 cm x 564 cm)
40080,Fragrant Snow at Broken Bridge,China,Yuan dynasty,1973,https://images.metmuseum.org/CRDImages/as/web-large/DP258037.jpg,"Image: 44 1/2 x 19 3/4 in. (113 x 50.2 cm)
Overall with colophons: 68 x 19 3/4 in. (172.7 x 50.2 cm)
Overall with mounting: 106 1/8 x 25 1/4 in. (269.6 x 64.1 cm)
Overall with knobs: 106 1/8 x 29 1/2 in. (269.6 x 74.9 cm)"
49804,Scholar and Pine,China,unknown,1989,,44 5/8 x 25 15/16 in. (113.3 x 65.9 cm)
49627,Travel on the Silk Road,China,unknown,1986,,8 x 21 3/4 in. (20.3 x 55.2 cm)
49758,The Poetic Mood of Su Shi,China,unknown,1986,,"Image: 27 in. × 18 1/4 in. (68.6 × 46.4 cm)
Overall with mounting: 73 × 24 7/8 in. (185.4 × 63.2 cm)
Overall with knobs: 73 × 28 5/8 in. (185.4 × 72.7 cm)"
36382,Fighting Yaks,China,unknown,1986,,9 3/4 x 15 1/4 in. (24.8 x 38.7 cm)
892928,Untitled,China,Republic period,2022,,"Image: 10 3/8 × 8 1/8 in. (26.4 × 20.6 cm)
Sheet: 11 × 8 5/8 in. (27.9 × 21.9 cm)"
892923,The Culture Peddler,China,Republic period,2022,,"Image: 5 5/8 × 7 1/8 in. (14.3 × 18.1 cm)
Sheet: 7 7/16 in. × 9 in. (18.9 × 22.9 cm)"
892927,Hauling Manure in the Snow,China,Republic period,2022,,"Image: 3 1/8 × 7 3/8 in. (7.9 × 18.7 cm)
Sheet: 4 1/4 × 8 1/4 in. (10.8 × 21 cm)"
892926,Production in the Eighth Road Army,China,Republic period,2022,,"Image: 6 1/4 × 10 1/8 in. (15.9 × 25.7 cm)
Sheet: 8 1/4 × 10 3/4 in. (21 × 27.3 cm)"
892924,"Voting with Beans, Choosing a Good Candidate",China,Republic period,2022,,"Image: 5 1/2 × 7 5/8 in. (14 × 19.4 cm)
Sheet: 5 5/8 × 7 3/4 in. (14.3 × 19.7 cm)"
892925,Taking a Rest,China,Republic period,2022,,"Image: 3 5/8 in. × 5 in. (9.2 × 12.7 cm)
Sheet: 6 1/2 × 7 1/2 in. (16.5 × 19.1 cm)"
36024,Recluse gazing at a waterfall,China,Ming dynasty,1913,https://images.metmuseum.org/CRDImages/as/web-large/DP-16369-002.jpg,43 1/2 x 9 3/4 in. (110.5 x 24.8 cm)
72326,Map of the Grand Canal from Beijing to the Yangzi River,China,Qing dynasty,2003,https://images.metmuseum.org/CRDImages/as/web-large/DP142632.jpg,"Image: 21 7/8 in. × 30 ft. 7 in. (55.6 × 932.2 cm)
Overall: H. 32 1/4 in. (81.9 cm)"
76633,Divine Light 2000–8,China,unknown,2011,,"Image: 13 ft. 1 1/2 in. × 39 3/8 in. (400 × 100 cm)
Overall with mounting: 14 ft. 7 in. × 44 5/8 in. (444.5 × 113.3 cm)"
36129,Landscapes Painted for Wang Kui,China,Qing dynasty,1979,https://images.metmuseum.org/CRDImages/as/web-large/1979_500_1_b_sf.jpg,Each leaf: 9 x 12 1/4 in. (22.9 x 31.1 cm)
72775,"Plum, Bamboo, and Rock",China,Republic period,2005,,"Image: 36 1/8 x 11 7/8 in. (91.8 x 30.2 cm)
Overall with mounting: 92 3/4 x 19 5/8 in. (235.6 x 49.8 cm)
Overall with knobs: 92 3/4 x 22 3/8 in. (235.6 x 56.8 cm)"
49460,Scholar in the Wind,China,Qing dynasty,1986,https://images.metmuseum.org/CRDImages/as/web-large/DP161416.jpg,6 9/16 x 9 3/8 in. (16.7 x 23.8 cm)
44632,One Hundred Horses,China,Qing dynasty,1991,https://images.metmuseum.org/CRDImages/as/web-large/DP355646.jpg,"Image: 37 in. x 25 ft. 10 3/4 in. (94 x 789.3 cm)
Overall with mounting: H. 38 1/2 in. (97.8 cm)"
44630,Searching the Mountains for Demons,China,unknown,1991,https://images.metmuseum.org/CRDImages/as/web-large/DP205494_CDR.jpg,10 5/8 in. x 27 ft. 9 1/2 in. (27 x 847.1 cm)
41476,The Yellow Pavilion,China,Yuan dynasty,1991,https://images.metmuseum.org/CRDImages/as/web-large/DP153818.jpg,Image: 8 1/8 x 10 1/2 in. (20.6 x 26.7 cm)
712098,The Daoist Immortal Han Xiangzi,China,Ming dynasty,2016,https://images.metmuseum.org/CRDImages/as/web-large/LC-2016_238-BT-2017.jpg,"Image: 48 in. × 26 3/4 in. (121.9 × 67.9 cm)
Framed: 62 1/4 × 39 in. (158.1 × 99.1 cm)"
53571,"Landscape: Copy of ""Walking Along in the Autumn Forest"" by Ni Zan (1301-1374)",China,Qing dynasty,1945,,17 1/4 x 11 3/4 in. (43.8 x 29.8 cm)
73601,Bounded by Mountains: Mount Hua,China,Contemporary,2007,,Image (each leaf): 10 1/4 x 14 15/16 in. (26 x 38 cm)
41504,Buddhist Sage,China,unknown,1986,,78 1/2 x 36 7/8 in. (199.4 x 93.7 cm)
40941,Box base,China,Qing dynasty,1924,https://images.metmuseum.org/CRDImages/as/web-large/24_80_469_sf.JPG,H. 2 in. (5.1 cm); Diam. 3 1/2 in. (8.9 cm)
40940,Box base,China,Qing dynasty,1924,https://images.metmuseum.org/CRDImages/as/web-large/24_80_468_S1.jpg,H. 2 in. (5.1 cm); Diam. 3 1/2 in. (8.9 cm)
40936,Covered box,China,Qing dynasty,1924,https://images.metmuseum.org/CRDImages/as/web-large/24_80_464ab_Tp.jpg,H. 1 1/8 in. (2.9 cm); Diam. 2 5/8 in. (6.7 cm)
65630,Poetic Maxim,China,Qing dynasty,2015,https://images.metmuseum.org/CRDImages/as/web-large/DP146576.jpg,"Image: 45 1/2 × 17 3/4 in. (115.6 × 45.1 cm)
Overall with mounting: 97 3/4 × 25 1/2 in. (248.3 × 64.8 cm)
Overall with knobs: 97 3/4 × 29 1/4 in. (248.3 × 74.3 cm)"
747860,The Virtuous Being,China,unknown,2017,,"Image: 15 3/16 in. × 30 ft. 2 3/16 in. (38.5 × 920 cm)
Overall with mounting: 15 3/4 in. × 43 ft. 9/16 in. (40 × 1312 cm)"
40947,Bottle and stopper,China,Qing dynasty,1924,https://images.metmuseum.org/CRDImages/as/web-large/24_80_475_S1.jpg,H. 5 3/4 in. (14.6 cm); W. 2 3/4 in. (7 cm)
50822,"Vase with decoration of rocks, flowers, and butterflies",China,Qing dynasty,1879,https://images.metmuseum.org/CRDImages/as/web-large/DP138469.jpg,H. 2 3/4 in. (7 cm); Diam. 8 1/4 in. (21 cm)
646224,Mount Huang,China,unknown,2014,,"Overall (each double leaf): 8 11/16 × 21 5/8 in. (22 × 55 cm)
Image (each double leaf): 5 7/8 × 20 3/4 in. (14.9 × 52.7 cm)
Album: 8 3/4 × 10 7/8 × 1 3/8 in. (22.2 × 27.6 × 3.5 cm)"
45666,"Paying homage to Xiwangmu, the Queen Mother of the West",China,Ming dynasty,1923,https://images.metmuseum.org/CRDImages/as/web-large/DP153538.jpg,Image: 11 3/8 × 11 3/8 in. (28.9 × 28.9 cm)
45660,Letter to Liang Zhongren,China,Ming dynasty,1989,https://images.metmuseum.org/CRDImages/as/web-large/DP153916.jpg,Image: 10 1/4 x 13 1/4 in. (26 x 33.7 cm)
